source,target,amount,transaction_count
CUST003453,CUST000033,633.11,1
CUST003453,CUST000417,3493.61,1
CUST003453,CUST000484,219.89,1
CUST003453,CUST000717,573.95,1
CUST003453,CUST000738,796.53,1
CUST003453,CUST000739,343.59,1
CUST003453,CUST000852,460.41,1
CUST003453,CUST000944,285.66,1
CUST003453,CUST000971,640.95,1
CUST003453,CUST001078,240.68,1
CUST003453,CUST001503,522.22,1
CUST003453,CUST001690,254.05,1
CUST003453,CUST001777,439.19,1
CUST003453,CUST001801,436.47,1
CUST003453,CUST001816,197.34,1
CUST003453,CUST001855,412.74,1
CUST003453,CUST002275,325.58,1
CUST003453,CUST002300,1508.96,1
CUST003453,CUST002303,912.91,1
CUST003453,CUST002327,737.02,1
CUST003453,CUST002452,125.73,1
CUST003453,CUST002640,340.98,1
CUST003453,CUST002720,417.13,1
CUST003453,CUST002739,486.35,1
CUST003453,CUST002779,298.35,1
CUST003453,CUST002853,517.74,1
CUST003453,CUST002983,143.31,1
CUST003453,CUST003040,1036.2,1
CUST003453,CUST003173,278.77,1
CUST003453,CUST003349,284.5,1
CUST003453,CUST004364,567.19,1
CUST003453,CUST004639,507.35,1
CUST003453,CUST004737,1063.78,1
CUST003453,CUST004777,714.98,1
CUST003454,AGT00016,1409.75,1
CUST003454,AGT00061,622.11,1
CUST003454,AGT00071,633.04,1
CUST003454,AGT00086,337.28,1
CUST003454,AGT00088,389.95,1
CUST003454,AGT00089,576.44,1
CUST003454,AGT00100,398.72,1
CUST003454,AGT00136,426.32,1
CUST003454,AGT00137,730.13,1
CUST003454,AGT00154,1148.82,1
CUST003454,AGT00157,570.37,1
CUST003454,AGT00160,359.19,1
CUST003454,AGT00171,537.49,1
CUST003454,AGT00177,564.17,1
CUST003454,AGT00200,710.85,1
CUST003454,AGT00292,727.36,1
CUST003454,AGT00294,1167.18,1
CUST003454,CUST000098,430.54,1
CUST003454,CUST000615,8436.24,1
CUST003454,CUST000932,1080.02,1
CUST003454,CUST001134,536.38,1
CUST003454,CUST001435,1011.96,1
CUST003454,CUST001620,392.24,1
CUST003454,CUST001716,267.03,1
CUST003454,CUST001868,1051.87,1
CUST003454,CUST001993,936.8,1
CUST003454,CUST002014,864.44,1
CUST003454,CUST002259,678.41,1
CUST003454,CUST002457,352.93,1
CUST003454,CUST002682,550.85,1
CUST003454,CUST002767,558.53,1
CUST003454,CUST002997,1171.92,1
CUST003454,CUST003219,396.88,1
CUST003454,CUST003414,424.95,1
CUST003454,CUST003458,1820.29,1
CUST003454,CUST003786,1171.26,1
CUST003454,CUST004049,513.26,1
CUST003454,CUST004058,421.63,1
CUST003454,CUST004390,877.29,1
CUST003454,CUST004479,380.66,1
CUST003454,CUST004629,574.83,1
CUST003454,CUST004677,527.23,1
CUST003454,CUST004717,793.35,1
CUST003454,CUST004730,693.13,1
CUST003454,CUST004890,722.28,1
CUST003454,CUST004940,885.6,1
CUST003455,AGT00005,342.45,1
CUST003455,AGT00035,190.23,1
CUST003455,AGT00045,426.46,1
CUST003455,AGT00047,348.57,1
CUST003455,AGT00064,208.78,1
CUST003455,AGT00075,163.54,1
CUST003455,AGT00081,258.9,1
CUST003455,AGT00084,561.68,1
CUST003455,AGT00102,127.43,1
CUST003455,AGT00112,714.43,1
CUST003455,AGT00122,97.9,1
CUST003455,AGT00138,297.44,1
CUST003455,AGT00139,193.32,1
CUST003455,AGT00141,227.19,1
CUST003455,AGT00158,319.41,1
CUST003455,AGT00160,229.24,1
CUST003455,AGT00176,235.67,1
CUST003455,AGT00205,558.14,2
CUST003455,AGT00208,542.2,1
CUST003455,AGT00258,531.12,1
CUST003455,AGT00280,414.31,1
CUST003455,AGT00296,193.21,1
CUST003455,CUST000008,124.22,1
CUST003455,CUST000053,182.62,1
CUST003455,CUST000145,519.53,1
CUST003455,CUST000210,337.77,1
CUST003455,CUST000216,110.71,1
CUST003455,CUST000258,304.69,1
CUST003455,CUST000290,146.57,1
CUST003455,CUST000304,497.97,1
CUST003455,CUST000305,140.85,1
CUST003455,CUST000345,191.97,1
CUST003455,CUST000373,1063.47,1
CUST003455,CUST000382,339.51,1
CUST003455,CUST000407,141.12,1
CUST003455,CUST000576,285.42,1
CUST003455,CUST000698,113.44,1
CUST003455,CUST000722,207.1,1
CUST003455,CUST000866,410.2,1
CUST003455,CUST001015,257.63,1
CUST003455,CUST001025,273.98,1
CUST003455,CUST001059,75.25,1
CUST003455,CUST001078,397.77,1
CUST003455,CUST001325,327.91,1
CUST003455,CUST001347,405.5,1
CUST003455,CUST001570,352.17,1
CUST003455,CUST001690,308.0,1
CUST003455,CUST001730,159.41,1
CUST003455,CUST001774,220.02,1
CUST003455,CUST001786,498.7,1
CUST003455,CUST001820,250.69,1
CUST003455,CUST001874,120.13,1
CUST003455,CUST002344,246.6,1
CUST003455,CUST002537,3063.69,1
CUST003455,CUST002547,283.71,1
CUST003455,CUST002967,281.73,1
CUST003455,CUST003369,299.29,1
CUST003455,CUST003459,323.35,1
CUST003455,CUST003578,449.66,1
CUST003455,CUST003590,206.48,1
CUST003455,CUST003680,150.91,1
CUST003455,CUST003813,134.4,1
CUST003455,CUST003839,173.02,1
CUST003455,CUST004075,312.76,1
CUST003455,CUST004214,224.55,1
CUST003455,CUST004255,273.82,1
CUST003455,CUST004367,93.55,1
CUST003455,CUST004497,503.07,1
CUST003456,AGT00008,1208.73,1
CUST003456,AGT00023,2723.0699999999997,2
CUST003456,AGT00029,2523.82,1
CUST003456,AGT00032,1519.21,1
CUST003456,AGT00035,419.41,1
CUST003456,AGT00043,969.59,1
CUST003456,AGT00044,4412.71,1
CUST003456,AGT00048,2001.85,1
CUST003456,AGT00054,1791.02,1
CUST003456,AGT00057,1510.49,1
CUST003456,AGT00067,2393.69,1
CUST003456,AGT00068,2266.89,1
CUST003456,AGT00070,1741.51,1
CUST003456,AGT00071,807.49,1
CUST003456,AGT00078,2501.78,1
CUST003456,AGT00079,1706.06,1
CUST003456,AGT00083,1623.07,1
CUST003456,AGT00087,1109.27,1
CUST003456,AGT00092,647.34,1
CUST003456,AGT00095,2750.72,1
CUST003456,AGT00102,1806.81,1
CUST003456,AGT00106,2102.83,1
CUST003456,AGT00114,2196.99,1
CUST003456,AGT00117,3747.04,1
CUST003456,AGT00119,2221.31,1
CUST003456,AGT00127,1692.41,1
CUST003456,AGT00135,3292.47,1
CUST003456,AGT00138,2815.95,1
CUST003456,AGT00147,1494.75,1
CUST003456,AGT00150,1397.05,1
CUST003456,AGT00173,1662.87,1
CUST003456,AGT00174,1212.32,1
CUST003456,AGT00177,862.15,1
CUST003456,AGT00180,1553.58,1
CUST003456,AGT00184,1495.94,1
CUST003456,AGT00189,3593.17,1
CUST003456,AGT00196,1640.75,1
CUST003456,AGT00210,1460.57,1
CUST003456,AGT00216,2516.7,1
CUST003456,AGT00219,731.81,1
CUST003456,AGT00240,4298.56,1
CUST003456,AGT00241,1862.07,1
CUST003456,AGT00251,12019.56,2
CUST003456,AGT00256,1965.4,1
CUST003456,AGT00262,2177.36,1
CUST003456,AGT00265,1945.57,1
CUST003456,AGT00271,1118.04,1
CUST003456,AGT00283,4788.95,1
CUST003456,AGT00288,851.51,1
CUST003456,AGT00289,1269.53,1
CUST003456,CUST000166,1085.28,1
CUST003456,CUST000233,1555.17,1
CUST003456,CUST000391,1659.78,1
CUST003456,CUST000448,3526.2,1
CUST003456,CUST000450,589.71,1
CUST003456,CUST000624,3422.77,1
CUST003456,CUST000627,1300.93,1
CUST003456,CUST000810,1227.35,1
CUST003456,CUST000966,810.45,1
CUST003456,CUST001099,1457.47,1
CUST003456,CUST001131,2049.17,1
CUST003456,CUST001137,1285.73,1
CUST003456,CUST001314,1196.68,1
CUST003456,CUST001405,1548.52,1
CUST003456,CUST001424,2251.53,1
CUST003456,CUST001536,665.22,1
CUST003456,CUST001539,3614.11,1
CUST003456,CUST001597,2141.38,1
CUST003456,CUST001602,2252.93,1
CUST003456,CUST001607,978.56,1
CUST003456,CUST001610,1346.62,1
CUST003456,CUST001623,982.24,1
CUST003456,CUST001766,1555.35,1
CUST003456,CUST001776,1447.58,1
CUST003456,CUST001915,2336.33,1
CUST003456,CUST001994,1071.96,1
CUST003456,CUST002011,900.32,1
CUST003456,CUST002020,2445.04,1
CUST003456,CUST002023,1271.52,1
CUST003456,CUST002025,3669.73,1
CUST003456,CUST002171,2126.36,1
CUST003456,CUST002256,1466.42,1
CUST003456,CUST002267,899.76,1
CUST003456,CUST002297,860.4,1
CUST003456,CUST002432,1778.24,1
CUST003456,CUST002445,1188.28,1
CUST003456,CUST002457,1242.31,1
CUST003456,CUST002467,1896.83,1
CUST003456,CUST002639,3592.42,2
CUST003456,CUST002659,828.49,1
CUST003456,CUST002757,1778.68,1
CUST003456,CUST002810,1764.58,1
CUST003456,CUST002877,954.17,1
CUST003456,CUST002953,904.61,1
CUST003456,CUST003016,1695.22,1
CUST003456,CUST003043,1883.96,1
CUST003456,CUST003076,1259.46,1
CUST003456,CUST003134,1756.07,1
CUST003456,CUST003209,1611.61,1
CUST003456,CUST003222,1254.84,1
CUST003456,CUST003313,895.23,1
CUST003456,CUST003388,1217.0,1
CUST003456,CUST003465,2125.94,1
CUST003456,CUST003630,982.63,1
CUST003456,CUST003702,2069.81,1
CUST003456,CUST003719,1196.4,1
CUST003456,CUST003803,2191.47,1
CUST003456,CUST003817,1885.71,1
CUST003456,CUST003885,1928.59,1
CUST003456,CUST003910,1296.31,1
CUST003456,CUST003935,3333.17,1
CUST003456,CUST003983,867.12,1
CUST003456,CUST004007,2029.11,1
CUST003456,CUST004071,1669.37,1
CUST003456,CUST004119,1316.57,1
CUST003456,CUST004267,726.0,1
CUST003456,CUST004270,2840.51,1
CUST003456,CUST004280,3831.28,1
CUST003456,CUST004293,2219.56,1
CUST003456,CUST004330,2268.38,1
CUST003456,CUST004396,537.94,1
CUST003456,CUST004450,3337.53,1
CUST003456,CUST004481,1869.03,1
CUST003456,CUST004538,1266.64,1
CUST003456,CUST004565,817.51,1
CUST003456,CUST004606,3913.59,1
CUST003456,CUST004666,1464.98,1
CUST003456,CUST004848,1258.38,1
CUST003456,CUST004874,1648.88,1
CUST003456,CUST004928,2380.1,2
CUST003456,CUST004960,782.77,1
CUST003456,EXTERNAL_CASHOUT,10006.69,1
CUST003457,AGT00005,1011.93,1
CUST003457,AGT00013,1387.84,1
CUST003457,AGT00022,1530.93,1
CUST003457,AGT00024,2177.21,1
CUST003457,AGT00036,1722.81,1
CUST003457,AGT00039,2591.1,1
CUST003457,AGT00041,1372.03,1
CUST003457,AGT00047,4693.97,1
CUST003457,AGT00108,2327.14,1
CUST003457,AGT00187,1428.69,1
CUST003457,AGT00209,4970.32,1
CUST003457,AGT00214,790.44,1
CUST003457,AGT00225,1073.48,1
CUST003457,AGT00233,762.11,1
CUST003457,AGT00248,2804.33,1
CUST003457,AGT00258,3168.92,1
CUST003457,CUST000057,1576.72,1
CUST003457,CUST000212,2050.53,1
CUST003457,CUST000284,2179.42,1
CUST003457,CUST000373,828.35,1
CUST003457,CUST000483,1814.26,1
CUST003457,CUST000542,2297.51,1
CUST003457,CUST000777,1303.09,1
CUST003457,CUST000878,1179.25,1
CUST003457,CUST000918,2362.5,1
CUST003457,CUST000921,1996.54,1
CUST003457,CUST000952,3435.33,1
CUST003457,CUST000980,1190.52,1
CUST003457,CUST001115,16773.92,1
CUST003457,CUST001294,3797.5,1
CUST003457,CUST001566,1846.41,1
CUST003457,CUST001595,3682.31,1
CUST003457,CUST001619,917.25,1
CUST003457,CUST001784,1339.22,1
CUST003457,CUST002014,1647.92,1
CUST003457,CUST002257,2078.97,1
CUST003457,CUST002473,3681.11,1
CUST003457,CUST002487,2766.11,1
CUST003457,CUST002676,3802.7,1
CUST003457,CUST002825,2379.02,1
CUST003457,CUST002870,2579.58,1
CUST003457,CUST003000,2071.58,1
CUST003457,CUST003069,1629.41,1
CUST003457,CUST003152,1749.04,1
CUST003457,CUST003288,1110.54,1
CUST003457,CUST003394,2161.53,1
CUST003457,CUST003755,2378.34,1
CUST003457,CUST004070,1588.25,1
CUST003457,CUST004161,910.83,1
CUST003457,CUST004179,1474.35,1
CUST003457,CUST004810,2815.69,1
CUST003457,CUST004840,2541.61,1
CUST003457,CUST004903,1068.12,1
CUST003457,CUST004911,1007.78,1
CUST003458,AGT00014,1362.53,1
CUST003458,AGT00015,864.42,1
CUST003458,AGT00072,2128.45,1
CUST003458,AGT00244,368.46,1
CUST003458,AGT00281,644.53,1
CUST003458,CUST000067,808.49,1
CUST003458,CUST000258,1375.45,1
CUST003458,CUST000498,1510.04,1
CUST003458,CUST000705,568.35,1
CUST003458,CUST000811,1048.73,1
CUST003458,CUST000828,786.85,1
CUST003458,CUST001224,11458.6,1
CUST003458,CUST001265,927.63,1
CUST003458,CUST001702,578.83,1
CUST003458,CUST001708,1721.7,1
CUST003458,CUST001743,827.31,1
CUST003458,CUST002199,820.72,1
CUST003458,CUST002933,1183.75,1
CUST003458,CUST003890,418.23,1
CUST003458,CUST004123,966.68,1
CUST003458,CUST004487,913.21,1
CUST003458,CUST004881,1462.56,1
CUST003459,AGT00006,1046.48,1
CUST003459,AGT00040,2706.36,1
CUST003459,AGT00042,1086.0,1
CUST003459,AGT00049,196.35,1
CUST003459,AGT00055,257.93,1
CUST003459,AGT00064,2175.33,1
CUST003459,AGT00087,2675.73,1
CUST003459,AGT00092,806.59,1
CUST003459,AGT00096,511.47,1
CUST003459,AGT00124,333.59,1
CUST003459,AGT00130,1561.96,1
CUST003459,AGT00131,679.09,1
CUST003459,AGT00133,913.94,1
CUST003459,AGT00152,996.96,1
CUST003459,AGT00182,964.08,1
CUST003459,AGT00184,1994.82,1
CUST003459,AGT00195,1419.75,1
CUST003459,AGT00199,372.19,1
CUST003459,AGT00208,2058.83,2
CUST003459,AGT00219,633.97,1
CUST003459,AGT00221,626.01,1
CUST003459,AGT00266,1199.6,1
CUST003459,AGT00268,1731.53,1
CUST003459,AGT00284,1528.04,1
CUST003459,CUST000079,997.9,1
CUST003459,CUST000605,1893.49,1
CUST003459,CUST000630,813.3,1
CUST003459,CUST000788,678.56,1
CUST003459,CUST000837,426.87,1
CUST003459,CUST000982,556.09,1
CUST003459,CUST001082,998.57,1
CUST003459,CUST001384,601.36,1
CUST003459,CUST001503,691.28,1
CUST003459,CUST001587,1527.85,1
CUST003459,CUST001604,667.32,1
CUST003459,CUST001757,698.91,1
CUST003459,CUST001903,774.27,1
CUST003459,CUST001952,707.15,1
CUST003459,CUST002048,1092.68,1
CUST003459,CUST002079,2457.12,1
CUST003459,CUST002086,477.78,1
CUST003459,CUST002247,643.32,1
CUST003459,CUST002311,1321.46,1
CUST003459,CUST002319,525.71,1
CUST003459,CUST002474,1260.75,1
CUST003459,CUST002578,793.76,1
CUST003459,CUST002587,688.57,1
CUST003459,CUST002615,1029.53,1
CUST003459,CUST002646,1274.6,1
CUST003459,CUST002823,867.29,1
CUST003459,CUST003261,1237.14,1
CUST003459,CUST003447,528.06,1
CUST003459,CUST003512,440.51,1
CUST003459,CUST003563,614.41,1
CUST003459,CUST003661,574.54,1
CUST003459,CUST003755,558.09,1
CUST003459,CUST003757,874.54,1
CUST003459,CUST004023,496.09,1
CUST003459,CUST004151,925.29,1
CUST003459,CUST004215,6459.26,1
CUST003459,CUST004485,669.8,1
CUST003459,CUST004810,893.78,1
CUST003459,CUST004935,560.14,1
CUST003460,AGT00038,82.77,1
CUST003460,AGT00044,123.81,1
CUST003460,AGT00075,58.06,1
CUST003460,AGT00083,200.81,1
CUST003460,AGT00095,92.99,1
CUST003460,AGT00112,103.99,1
CUST003460,AGT00117,76.75,1
CUST003460,AGT00121,81.26,1
CUST003460,AGT00124,70.04,1
CUST003460,AGT00191,320.0,2
CUST003460,AGT00196,61.04,1
CUST003460,AGT00206,58.22,1
CUST003460,AGT00210,80.16,1
CUST003460,AGT00214,106.72,1
CUST003460,AGT00216,251.15,1
CUST003460,AGT00223,47.89,1
CUST003460,AGT00267,262.16,1
CUST003460,AGT00271,84.4,1
CUST003460,AGT00275,181.11,1
CUST003460,AGT00280,112.78,1
CUST003460,AGT00285,232.31,1
CUST003460,CUST000020,94.62,1
CUST003460,CUST000061,85.61,1
CUST003460,CUST000078,67.91,1
CUST003460,CUST000099,106.25,1
CUST003460,CUST000115,118.05,1
CUST003460,CUST000147,122.39,1
CUST003460,CUST000300,169.39,1
CUST003460,CUST000358,164.8,1
CUST003460,CUST000478,95.62,1
CUST003460,CUST000585,230.49,1
CUST003460,CUST000670,195.7,1
CUST003460,CUST000804,81.17,1
CUST003460,CUST000817,74.08,1
CUST003460,CUST000874,143.01,1
CUST003460,CUST001070,152.6,1
CUST003460,CUST001083,85.07,1
CUST003460,CUST001238,58.34,1
CUST003460,CUST001254,163.72,1
CUST003460,CUST001531,67.15,1
CUST003460,CUST001671,98.91,1
CUST003460,CUST001774,225.9,1
CUST003460,CUST001791,77.58,1
CUST003460,CUST001827,86.26,1
CUST003460,CUST001852,135.78,1
CUST003460,CUST002131,196.27,1
CUST003460,CUST002268,98.98,1
CUST003460,CUST002307,73.68,1
CUST003460,CUST002438,180.38,1
CUST003460,CUST002530,107.66,1
CUST003460,CUST002532,165.21,1
CUST003460,CUST002552,174.66,1
CUST003460,CUST002576,64.86,1
CUST003460,CUST002579,62.69,1
CUST003460,CUST002753,118.81,1
CUST003460,CUST002771,128.68,1
CUST003460,CUST002778,111.39,1
CUST003460,CUST002963,186.77,1
CUST003460,CUST002994,92.96,1
CUST003460,CUST003063,97.25,1
CUST003460,CUST003150,83.25,1
CUST003460,CUST003247,104.58,1
CUST003460,CUST003329,96.28,1
CUST003460,CUST003472,118.87,1
CUST003460,CUST003521,93.06,1
CUST003460,CUST003523,76.22,1
CUST003460,CUST003557,140.87,1
CUST003460,CUST003688,113.26,1
CUST003460,CUST003797,34.75,1
CUST003460,CUST003961,149.27,1
CUST003460,CUST003997,158.05,1
CUST003460,CUST004091,61.94,1
CUST003460,CUST004117,255.93,1
CUST003460,CUST004297,93.12,1
CUST003460,CUST004318,214.68,1
CUST003460,CUST004366,128.46,1
CUST003460,CUST004439,49.38,1
CUST003460,CUST004486,195.77,1
CUST003460,CUST004606,93.52,1
CUST003460,CUST004628,75.15,1
CUST003460,CUST004639,113.24,1
CUST003460,CUST004681,183.14,1
CUST003460,CUST004706,107.63,1
CUST003460,CUST004772,1654.41,1
CUST003460,CUST004808,306.86,1
CUST003460,CUST004936,88.13,1
CUST003460,CUST004978,45.16,1
CUST003460,CUST004982,104.91,1
CUST003461,AGT00040,833.79,1
CUST003461,AGT00059,610.83,1
CUST003461,AGT00069,393.5,1
CUST003461,AGT00079,612.81,1
CUST003461,AGT00080,2661.75,3
CUST003461,AGT00088,461.0,1
CUST003461,AGT00102,558.96,1
CUST003461,AGT00111,832.82,1
CUST003461,AGT00112,364.41,1
CUST003461,AGT00118,1303.07,1
CUST003461,AGT00131,374.38,1
CUST003461,AGT00140,910.32,1
CUST003461,AGT00154,364.95,1
CUST003461,AGT00168,1102.95,1
CUST003461,AGT00169,616.8,1
CUST003461,AGT00171,230.12,1
CUST003461,AGT00185,336.61,1
CUST003461,AGT00203,848.41,1
CUST003461,AGT00205,231.92,1
CUST003461,AGT00216,545.47,1
CUST003461,AGT00253,564.66,1
CUST003461,AGT00293,656.29,1
CUST003461,CUST000201,411.64,1
CUST003461,CUST000217,1210.46,1
CUST003461,CUST000318,1142.3,1
CUST003461,CUST000332,747.39,1
CUST003461,CUST000364,508.7,1
CUST003461,CUST000474,1414.93,1
CUST003461,CUST000498,559.83,1
CUST003461,CUST000661,570.69,1
CUST003461,CUST000767,335.6,1
CUST003461,CUST000863,1086.38,1
CUST003461,CUST000876,324.65,1
CUST003461,CUST000890,427.61,1
CUST003461,CUST001022,332.85,1
CUST003461,CUST001284,669.67,1
CUST003461,CUST001459,783.88,1
CUST003461,CUST001627,1413.77,1
CUST003461,CUST001629,559.08,1
CUST003461,CUST001651,561.77,1
CUST003461,CUST001689,609.3,1
CUST003461,CUST001767,369.39,1
CUST003461,CUST002032,9254.5,1
CUST003461,CUST002162,231.16,1
CUST003461,CUST002169,352.31,1
CUST003461,CUST002288,442.55,1
CUST003461,CUST002300,1140.2,1
CUST003461,CUST002476,621.92,1
CUST003461,CUST002602,247.73,1
CUST003461,CUST002770,657.64,1
CUST003461,CUST002849,466.37,1
CUST003461,CUST002853,1051.72,1
CUST003461,CUST002975,749.45,1
CUST003461,CUST003016,773.25,1
CUST003461,CUST003545,178.67,1
CUST003461,CUST003627,740.4,1
CUST003461,CUST003843,407.09,1
CUST003461,CUST004069,410.77,1
CUST003461,CUST004510,367.57,1
CUST003461,CUST004576,419.44,1
CUST003461,CUST004699,503.98,1
CUST003461,CUST004896,1007.43,1
CUST003461,CUST004930,483.13,1
CUST003461,CUST004948,482.12,1
CUST003461,CUST004987,1073.57,1
CUST003462,AGT00001,1681.82,1
CUST003462,AGT00002,1932.38,1
CUST003462,AGT00003,782.6,1
CUST003462,AGT00006,928.98,1
CUST003462,AGT00015,703.98,1
CUST003462,AGT00018,1917.45,1
CUST003462,AGT00021,325.31,1
CUST003462,AGT00029,5551.82,1
CUST003462,AGT00034,1934.64,1
CUST003462,AGT00037,582.51,1
CUST003462,AGT00038,728.72,1
CUST003462,AGT00040,480.97,1
CUST003462,AGT00041,1214.73,1
CUST003462,AGT00049,1602.18,1
CUST003462,AGT00056,994.46,1
CUST003462,AGT00058,875.97,1
CUST003462,AGT00071,1159.73,1
CUST003462,AGT00073,1834.6,1
CUST003462,AGT00080,1152.49,1
CUST003462,AGT00081,965.32,1
CUST003462,AGT00087,2333.58,2
CUST003462,AGT00088,3630.21,2
CUST003462,AGT00090,1184.34,1
CUST003462,AGT00092,734.96,1
CUST003462,AGT00094,996.98,1
CUST003462,AGT00097,490.44,1
CUST003462,AGT00111,2867.6,2
CUST003462,AGT00115,527.64,1
CUST003462,AGT00116,2151.46,2
CUST003462,AGT00117,1286.12,1
CUST003462,AGT00121,1231.85,1
CUST003462,AGT00129,742.52,1
CUST003462,AGT00130,1151.58,1
CUST003462,AGT00134,1250.57,1
CUST003462,AGT00141,334.58,1
CUST003462,AGT00146,7234.93,3
CUST003462,AGT00148,697.72,1
CUST003462,AGT00153,1932.26,1
CUST003462,AGT00157,2187.15,2
CUST003462,AGT00159,1377.65,1
CUST003462,AGT00160,1984.23,1
CUST003462,AGT00165,1356.15,1
CUST003462,AGT00171,2122.3,1
CUST003462,AGT00172,1543.08,2
CUST003462,AGT00176,386.71,1
CUST003462,AGT00181,570.74,1
CUST003462,AGT00184,2231.78,1
CUST003462,AGT00186,3262.18,1
CUST003462,AGT00188,692.21,1
CUST003462,AGT00197,1538.5,2
CUST003462,AGT00200,985.86,1
CUST003462,AGT00204,1029.86,1
CUST003462,AGT00206,762.99,1
CUST003462,AGT00210,198.61,1
CUST003462,AGT00216,1709.16,1
CUST003462,AGT00217,524.77,1
CUST003462,AGT00227,588.69,1
CUST003462,AGT00229,715.07,1
CUST003462,AGT00231,1007.97,1
CUST003462,AGT00233,2213.34,1
CUST003462,AGT00237,1099.66,1
CUST003462,AGT00248,830.69,1
CUST003462,AGT00251,1796.98,1
CUST003462,AGT00254,706.94,1
CUST003462,AGT00255,551.09,1
CUST003462,AGT00259,455.34,1
CUST003462,AGT00269,916.32,1
CUST003462,AGT00277,2551.2,1
CUST003462,AGT00278,3407.56,1
CUST003462,AGT00281,2587.26,1
CUST003462,AGT00292,1414.69,1
CUST003462,AGT00293,3023.58,2
CUST003462,AGT00298,1635.69,1
CUST003462,CUST000009,1270.75,1
CUST003462,CUST000010,1119.07,1
CUST003462,CUST000025,728.21,1
CUST003462,CUST000035,1949.28,1
CUST003462,CUST000061,781.56,1
CUST003462,CUST000100,1557.98,1
CUST003462,CUST000167,559.11,1
CUST003462,CUST000238,1295.92,1
CUST003462,CUST000260,1322.72,1
CUST003462,CUST000267,1016.15,1
CUST003462,CUST000411,1563.2,1
CUST003462,CUST000412,882.83,1
CUST003462,CUST000432,1715.0,1
CUST003462,CUST000467,1251.2,1
CUST003462,CUST000484,2588.67,1
CUST003462,CUST000562,636.77,1
CUST003462,CUST000572,2256.31,1
CUST003462,CUST000584,567.34,1
CUST003462,CUST000612,856.33,1
CUST003462,CUST000613,2272.6,1
CUST003462,CUST000631,1702.51,1
CUST003462,CUST000639,224.35,1
CUST003462,CUST000664,3686.64,1
CUST003462,CUST000665,1717.92,1
CUST003462,CUST000682,2673.97,1
CUST003462,CUST000708,860.27,1
CUST003462,CUST000757,478.62,1
CUST003462,CUST000812,1166.34,1
CUST003462,CUST000874,725.01,1
CUST003462,CUST000914,1225.21,1
CUST003462,CUST000932,913.48,1
CUST003462,CUST000952,438.54,1
CUST003462,CUST000955,813.09,1
CUST003462,CUST000980,653.24,1
CUST003462,CUST000998,2190.85,1
CUST003462,CUST001036,1614.41,1
CUST003462,CUST001043,1151.46,1
CUST003462,CUST001103,693.31,1
CUST003462,CUST001106,705.94,1
CUST003462,CUST001157,461.24,1
CUST003462,CUST001187,2666.56,1
CUST003462,CUST001191,2575.54,1
CUST003462,CUST001299,1632.33,1
CUST003462,CUST001326,1273.62,1
CUST003462,CUST001338,1119.93,1
CUST003462,CUST001356,2455.68,1
CUST003462,CUST001405,1481.55,1
CUST003462,CUST001586,1631.38,1
CUST003462,CUST001605,1636.05,1
CUST003462,CUST001619,1559.03,1
CUST003462,CUST001640,620.29,1
CUST003462,CUST001660,997.18,1
CUST003462,CUST001668,1422.68,1
CUST003462,CUST001747,1001.23,1
CUST003462,CUST001869,750.43,1
CUST003462,CUST001939,1018.07,1
CUST003462,CUST001943,1834.87,1
CUST003462,CUST001981,2476.33,1
CUST003462,CUST002024,2399.89,1
CUST003462,CUST002026,725.82,1
CUST003462,CUST002032,674.93,1
CUST003462,CUST002061,535.06,1
CUST003462,CUST002077,1120.73,1
CUST003462,CUST002079,1141.99,1
CUST003462,CUST002128,1851.86,1
CUST003462,CUST002141,3166.81,2
CUST003462,CUST002164,1128.68,1
CUST003462,CUST002201,1749.98,1
CUST003462,CUST002229,951.99,1
CUST003462,CUST002240,636.49,1
CUST003462,CUST002252,789.33,1
CUST003462,CUST002296,421.38,1
CUST003462,CUST002325,1035.79,1
CUST003462,CUST002333,1523.53,1
CUST003462,CUST002342,1298.31,1
CUST003462,CUST002351,1661.69,1
CUST003462,CUST002366,1030.14,1
CUST003462,CUST002372,782.53,1
CUST003462,CUST002403,767.79,1
CUST003462,CUST002445,857.51,1
CUST003462,CUST002479,880.77,1
CUST003462,CUST002508,1283.11,1
CUST003462,CUST002520,788.58,1
CUST003462,CUST002527,808.69,1
CUST003462,CUST002530,389.98,1
CUST003462,CUST002558,1359.5,1
CUST003462,CUST002568,1118.57,1
CUST003462,CUST002605,931.43,1
CUST003462,CUST002703,639.86,1
CUST003462,CUST002765,1102.79,1
CUST003462,CUST002773,598.43,1
CUST003462,CUST002777,1109.91,1
CUST003462,CUST002844,2168.61,1
CUST003462,CUST002866,1518.84,1
CUST003462,CUST002909,343.97,1
CUST003462,CUST002982,1247.01,1
CUST003462,CUST003009,1177.93,1
CUST003462,CUST003012,1172.63,1
CUST003462,CUST003124,1022.95,1
CUST003462,CUST003153,1082.69,1
CUST003462,CUST003162,694.57,1
CUST003462,CUST003175,451.93,1
CUST003462,CUST003187,1306.55,1
CUST003462,CUST003303,941.8,1
CUST003462,CUST003310,1947.34,1
CUST003462,CUST003364,560.26,1
CUST003462,CUST003378,1251.07,1
CUST003462,CUST003381,526.6,1
CUST003462,CUST003392,829.18,1
CUST003462,CUST003395,1168.91,1
CUST003462,CUST003403,512.51,1
CUST003462,CUST003434,1625.79,1
CUST003462,CUST003438,425.61,1
