device_id,sim_id,customer_id,first_seen_date,is_current,is_unauthorized,device_age_days,os_type,sim_change_count,linked_account_count,device_risk_score
DEV_SIMFRAUD393777,SIM_SWAP393777,CUST003401,2026-03-17,True,True,14,Android,0,1,0.821
DEV_SIMFRAUD393778,SIM_SWAP393778,CUST000669,2026-03-12,True,True,19,Android,0,1,0.995
DEV_SIMFRAUD393779,SIM_SWAP393779,CUST000783,2026-02-08,True,True,51,iOS,1,1,0.822
DEV_SIMFRAUD393780,SIM_SWAP393780,CUST002080,2026-01-30,True,True,60,Android,0,1,0.901
DEV_SIMFRAUD393781,SIM_SWAP393781,CUST002284,2026-02-12,True,True,47,Android,0,1,0.838
DEV_SIMFRAUD393782,SIM_SWAP393782,CUST003281,2026-03-01,True,True,30,Android,0,1,0.77
DEV_SIMFRAUD393783,SIM_SWAP393783,CUST003378,2026-03-07,True,True,24,Android,0,1,0.979
DEV_SIMFRAUD393784,SIM_SWAP393784,CUST001770,2026-01-15,True,True,75,Android,1,1,0.888
DEV_SIMFRAUD393785,SIM_SWAP393785,CUST001714,2026-03-14,True,True,17,Android,0,1,0.835
DEV_SIMFRAUD393786,SIM_SWAP393786,CUST002225,2026-03-07,True,True,24,Android,0,1,0.743
DEV_SIMFRAUD393788,SIM_SWAP393788,CUST002056,2026-03-25,True,True,6,Android,0,1,1.0
DEV_SIMFRAUD393789,SIM_SWAP393789,CUST003646,2026-03-03,True,True,28,Android,0,1,0.969
DEV_SIMFRAUD393790,SIM_SWAP393790,CUST004118,2026-02-23,True,True,36,Android,0,1,0.827
DEV_SIMFRAUD393791,SIM_SWAP393791,CUST002314,2026-03-16,True,True,15,Android,0,1,0.751
DEV_SIMFRAUD393793,SIM_SWAP393793,CUST002809,2026-03-11,True,True,20,Android,1,1,0.709
DEV_SIMFRAUD393794,SIM_SWAP393794,CUST002219,2026-01-17,True,True,73,Android,0,1,0.746
DEV_SIMFRAUD393795,SIM_SWAP393795,CUST001611,2026-03-03,True,True,28,Android,0,1,0.86
DEV_SIMFRAUD393796,SIM_SWAP393796,CUST001149,2026-01-16,True,True,74,Android,0,1,0.945
DEV_SIMFRAUD393797,SIM_SWAP393797,CUST000358,2026-03-26,True,True,5,Android,1,1,0.809
DEV_SIMFRAUD393798,SIM_SWAP393798,CUST002696,2026-02-16,True,True,43,Android,0,1,0.83
DEV_SIMFRAUD393799,SIM_SWAP393799,CUST002120,2026-01-14,True,True,76,Android,0,1,0.842
DEV_SIMFRAUD393800,SIM_SWAP393800,CUST004081,2026-01-21,True,True,69,Android,0,1,0.705
DEV_SIMFRAUD393803,SIM_SWAP393803,CUST001207,2026-03-14,True,True,17,Android,0,1,0.753
DEV_SIMFRAUD393804,SIM_SWAP393804,CUST001384,2026-02-01,True,True,58,Android,0,1,0.85
DEV_SIMFRAUD393805,SIM_SWAP393805,CUST000082,2026-01-12,True,True,78,Android,0,1,0.784
DEV_SIMFRAUD393806,SIM_SWAP393806,CUST001898,2026-02-01,True,True,58,iOS,1,1,0.857
DEV_SIMFRAUD393807,SIM_SWAP393807,CUST000156,2026-02-21,True,True,38,Android,0,1,0.732
DEV_SIMFRAUD393809,SIM_SWAP393809,CUST004344,2026-01-26,True,True,64,Android,0,1,0.941
DEV_SIMFRAUD393811,SIM_SWAP393811,CUST000564,2026-01-22,True,True,68,Android,0,1,0.935
DEV_SIMFRAUD393813,SIM_SWAP393813,CUST000221,2026-01-06,True,True,84,Android,0,1,0.901
DEV_SIMFRAUD393814,SIM_SWAP393814,CUST002772,2026-01-15,True,True,75,Android,0,1,0.859
DEV_SIMFRAUD393815,SIM_SWAP393815,CUST004190,2026-02-15,True,True,44,Android,0,1,0.817
DEV_SIMFRAUD393817,SIM_SWAP393817,CUST003416,2026-03-14,True,True,17,Android,0,1,0.905
DEV_SIMFRAUD393818,SIM_SWAP393818,CUST003817,2026-02-25,True,True,34,Android,0,1,0.935
DEV_SIMFRAUD393819,SIM_SWAP393819,CUST001760,2026-01-31,True,True,59,Android,0,1,0.943
DEV_SIMFRAUD393820,SIM_SWAP393820,CUST004557,2026-02-06,True,True,53,Android,0,1,0.804
DEV_SIMFRAUD393821,SIM_SWAP393821,CUST001814,2026-03-28,True,True,3,Android,0,1,0.758
DEV_SIMFRAUD393824,SIM_SWAP393824,CUST003710,2026-03-30,True,True,1,Android,0,1,0.803
DEV_SIMFRAUD393825,SIM_SWAP393825,CUST004973,2026-03-23,True,True,8,Android,0,1,0.702
DEV_SIMFRAUD393826,SIM_SWAP393826,CUST004263,2026-02-19,True,True,40,iOS,0,1,0.827
DEV_SIMFRAUD393827,SIM_SWAP393827,CUST002371,2026-03-11,True,True,20,Android,0,1,0.782
DEV_SIMFRAUD393828,SIM_SWAP393828,CUST004585,2026-02-15,True,True,44,Android,0,1,0.937
DEV_SIMFRAUD393830,SIM_SWAP393830,CUST001303,2026-03-22,True,True,9,Android,0,1,0.902
DEV_SIMFRAUD393831,SIM_SWAP393831,CUST002974,2026-03-26,True,True,5,Android,0,1,0.708
DEV_SIMFRAUD393832,SIM_SWAP393832,CUST002359,2026-02-28,True,True,31,Android,1,1,0.743
DEV_SIMFRAUD393833,SIM_SWAP393833,CUST001007,2026-03-29,True,True,2,Android,0,1,0.863
DEV_SIMFRAUD393834,SIM_SWAP393834,CUST003870,2026-02-03,True,True,56,Android,0,1,0.885
DEV_SIMFRAUD393836,SIM_SWAP393836,CUST000187,2026-02-04,True,True,55,Android,0,1,0.931
DEV_SIMFRAUD393837,SIM_SWAP393837,CUST003301,2026-03-21,True,True,10,iOS,0,1,0.99
DEV_SIMFRAUD393838,SIM_SWAP393838,CUST002535,2026-02-04,True,True,55,iOS,0,1,0.911
DEV_SIMFRAUD393840,SIM_SWAP393840,CUST001771,2026-02-23,True,True,36,Android,0,1,0.863
DEV_SIMFRAUD393841,SIM_SWAP393841,CUST000227,2026-01-14,True,True,76,Android,0,1,0.824
DEV_SIMFRAUD393843,SIM_SWAP393843,CUST004132,2026-03-08,True,True,23,Android,0,1,0.921
DEV_SIMFRAUD393844,SIM_SWAP393844,CUST000852,2026-02-19,True,True,40,Android,0,1,0.98
DEV_SIMFRAUD393846,SIM_SWAP393846,CUST002097,2026-03-24,True,True,7,Android,0,1,0.827
DEV_SIMFRAUD393847,SIM_SWAP393847,CUST000301,2026-03-07,True,True,24,Android,0,1,0.875
DEV_SIMFRAUD393848,SIM_SWAP393848,CUST000799,2026-01-17,True,True,73,iOS,0,1,0.762
DEV_SIMFRAUD393849,SIM_SWAP393849,CUST000784,2026-01-10,True,True,80,Android,0,1,0.957
DEV_SIMFRAUD393851,SIM_SWAP393851,CUST000370,2026-02-14,True,True,45,Android,1,1,0.914
DEV_SIMFRAUD393852,SIM_SWAP393852,CUST000125,2026-01-06,True,True,84,Android,0,1,0.806
DEV_SIMFRAUD393853,SIM_SWAP393853,CUST003328,2026-01-20,True,True,70,Android,0,1,0.962
DEV_SIMFRAUD393854,SIM_SWAP393854,CUST002353,2026-01-06,True,True,84,Android,0,1,0.991
DEV_SIMFRAUD393855,SIM_SWAP393855,CUST001968,2026-03-05,True,True,26,Android,0,1,0.787
DEV_SIMFRAUD393856,SIM_SWAP393856,CUST004923,2026-01-10,True,True,80,Android,0,1,0.756
DEV_SIMFRAUD393858,SIM_SWAP393858,CUST001863,2026-01-23,True,True,67,iOS,0,1,0.95
DEV_SIMFRAUD393859,SIM_SWAP393859,CUST003607,2026-03-20,True,True,11,Android,1,1,0.875
DEV_SIMFRAUD393861,SIM_SWAP393861,CUST004377,2026-03-29,True,True,2,Android,0,1,0.965
DEV_SIMFRAUD393862,SIM_SWAP393862,CUST001979,2026-03-25,True,True,6,Android,0,1,0.804
DEV_SIMFRAUD393863,SIM_SWAP393863,CUST003599,2026-03-02,True,True,29,Android,0,1,0.874
DEV_SIMFRAUD393867,SIM_SWAP393867,CUST001452,2026-01-07,True,True,83,Android,0,1,0.873
DEV_SIMFRAUD393868,SIM_SWAP393868,CUST002805,2026-01-06,True,True,84,Android,0,1,0.756
DEV_SIMFRAUD393869,SIM_SWAP393869,CUST001923,2026-02-02,True,True,57,Android,0,1,0.998
DEV_SIMFRAUD393870,SIM_SWAP393870,CUST001543,2026-01-21,True,True,69,Android,1,1,0.899
DEV_SIMFRAUD393874,SIM_SWAP393874,CUST004422,2026-02-15,True,True,44,Android,0,1,0.899
DEV_SIMFRAUD393875,SIM_SWAP393875,CUST001103,2026-03-23,True,True,8,Android,0,1,0.789
DEV_SIMFRAUD393877,SIM_SWAP393877,CUST001233,2026-01-24,True,True,66,Android,0,1,0.895
DEV_SIMFRAUD393879,SIM_SWAP393879,CUST002578,2026-03-19,True,True,12,Android,1,1,0.95
DEV_SIMFRAUD393880,SIM_SWAP393880,CUST001473,2026-02-02,True,True,57,Android,0,1,0.944
DEV_SIMFRAUD393881,SIM_SWAP393881,CUST000999,2026-03-22,True,True,9,Android,0,1,0.976
DEV_SIMFRAUD393882,SIM_SWAP393882,CUST001038,2026-01-27,True,True,63,Android,0,1,0.745
DEV_SIMFRAUD393883,SIM_SWAP393883,CUST003158,2026-03-29,True,True,2,Android,0,1,0.755
DEV_SIMFRAUD393885,SIM_SWAP393885,CUST002304,2026-03-18,True,True,13,Android,0,1,0.913
DEV_SIMFRAUD393886,SIM_SWAP393886,CUST001219,2026-02-08,True,True,51,Android,0,1,0.942
DEV_SIMFRAUD393887,SIM_SWAP393887,CUST002271,2026-01-06,True,True,84,Android,1,1,0.902
DEV_SIMFRAUD393888,SIM_SWAP393888,CUST000817,2026-02-07,True,True,52,Android,0,1,0.743
DEV_SIMFRAUD393890,SIM_SWAP393890,CUST001211,2026-01-06,True,True,84,Android,0,1,0.878
DEV_SIMFRAUD393891,SIM_SWAP393891,CUST001989,2026-03-24,True,True,7,Android,1,1,0.925
DEV_SIMFRAUD393892,SIM_SWAP393892,CUST002973,2026-03-23,True,True,8,Android,0,1,0.741
DEV_SIMFRAUD393893,SIM_SWAP393893,CUST001084,2026-03-05,True,True,26,Android,0,1,0.717
DEV_SIMFRAUD393894,SIM_SWAP393894,CUST001370,2026-02-18,True,True,41,Android,0,1,0.776
DEV_SIMFRAUD393895,SIM_SWAP393895,CUST004044,2026-02-12,True,True,47,Android,0,1,0.727
DEV_SIMFRAUD393896,SIM_SWAP393896,CUST002744,2026-02-23,True,True,36,iOS,0,1,0.745
DEV_SIMFRAUD393897,SIM_SWAP393897,CUST003478,2026-03-11,True,True,20,Android,1,1,0.761
DEV_SIMFRAUD393898,SIM_SWAP393898,CUST004164,2026-03-22,True,True,9,Android,0,1,0.859
DEV_SIMFRAUD393899,SIM_SWAP393899,CUST003440,2026-03-25,True,True,6,Android,0,1,0.747
DEV_SIMFRAUD393900,SIM_SWAP393900,CUST003093,2026-01-25,True,True,65,Android,0,1,0.881
DEV_SIMFRAUD393901,SIM_SWAP393901,CUST004492,2026-02-04,True,True,55,Android,0,1,0.787
DEV_SIMFRAUD393902,SIM_SWAP393902,CUST000724,2026-03-05,True,True,26,iOS,1,1,0.793
DEV_SIMFRAUD393906,SIM_SWAP393906,CUST004079,2026-02-02,True,True,57,Android,0,1,0.99
DEV_SIMFRAUD393907,SIM_SWAP393907,CUST002350,2026-01-11,True,True,79,Android,0,1,0.942
DEV_SIMFRAUD393909,SIM_SWAP393909,CUST000449,2026-03-04,True,True,27,Android,0,1,0.827
DEV_SIMFRAUD393910,SIM_SWAP393910,CUST000654,2026-03-11,True,True,20,iOS,0,1,0.834
DEV_SIMFRAUD393911,SIM_SWAP393911,CUST001791,2026-02-16,True,True,43,Android,0,1,0.734
DEV_SIMFRAUD393912,SIM_SWAP393912,CUST003202,2026-03-07,True,True,24,iOS,0,1,0.953
DEV_SIMFRAUD393913,SIM_SWAP393913,CUST001871,2026-02-13,True,True,46,Android,0,1,0.701
DEV_SIMFRAUD393914,SIM_SWAP393914,CUST000490,2026-03-02,True,True,29,Android,1,1,0.743
DEV_SIMFRAUD393915,SIM_SWAP393915,CUST001478,2026-01-13,True,True,77,Android,0,1,0.86
DEV_SIMFRAUD393916,SIM_SWAP393916,CUST003772,2026-03-23,True,True,8,Android,0,1,0.757
DEV_SIMFRAUD393918,SIM_SWAP393918,CUST004894,2026-02-17,True,True,42,Android,0,1,0.89
DEV_SIMFRAUD393921,SIM_SWAP393921,CUST001004,2026-01-06,True,True,84,Android,0,1,0.701
DEV_SIMFRAUD393922,SIM_SWAP393922,CUST000538,2026-02-02,True,True,57,Android,0,1,0.73
DEV_SIMFRAUD393923,SIM_SWAP393923,CUST002899,2026-01-20,True,True,70,Android,2,1,0.929
DEV_SIMFRAUD393924,SIM_SWAP393924,CUST003531,2026-02-07,True,True,52,iOS,0,1,0.873
DEV_SIMFRAUD393925,SIM_SWAP393925,CUST002483,2026-02-25,True,True,34,Android,0,1,0.706
DEV_SIMFRAUD393927,SIM_SWAP393927,CUST002931,2026-03-05,True,True,26,Android,0,1,0.762
DEV_SIMFRAUD393928,SIM_SWAP393928,CUST003029,2026-03-25,True,True,6,Android,0,1,0.772
DEV_SIMFRAUD393931,SIM_SWAP393931,CUST002418,2026-02-19,True,True,40,Android,0,1,0.955
DEV_SIMFRAUD393933,SIM_SWAP393933,CUST000263,2026-03-24,True,True,7,iOS,0,1,0.875
DEV_SIMFRAUD393934,SIM_SWAP393934,CUST003984,2026-03-07,True,True,24,Android,0,1,0.862
DEV_SIMFRAUD393936,SIM_SWAP393936,CUST000598,2026-03-07,True,True,24,Android,0,1,0.726
DEV_SIMFRAUD393938,SIM_SWAP393938,CUST001741,2026-03-23,True,True,8,Android,1,1,0.897
DEV_SIMFRAUD393939,SIM_SWAP393939,CUST002920,2026-02-01,True,True,58,Android,0,1,0.747
DEV_SIMFRAUD393940,SIM_SWAP393940,CUST000026,2026-01-23,True,True,67,Android,0,1,0.857
DEV_SIMFRAUD393941,SIM_SWAP393941,CUST004535,2026-02-04,True,True,55,Android,0,1,0.878
DEV_SIMFRAUD393943,SIM_SWAP393943,CUST003668,2026-01-21,True,True,69,Android,0,1,0.953
DEV_SIMFRAUD393944,SIM_SWAP393944,CUST004396,2026-02-18,True,True,41,Android,1,1,0.942
DEV_SIMFRAUD393945,SIM_SWAP393945,CUST001026,2026-01-13,True,True,77,Android,0,1,0.757
DEV_SIMFRAUD393946,SIM_SWAP393946,CUST000420,2026-01-16,True,True,74,iOS,0,1,0.975
DEV_SIMFRAUD393947,SIM_SWAP393947,CUST000193,2026-01-06,True,True,84,Android,1,1,0.701
DEV_SIMFRAUD393948,SIM_SWAP393948,CUST001115,2026-02-19,True,True,40,Android,0,1,0.799
DEV_SIMFRAUD393949,SIM_SWAP393949,CUST004023,2026-03-27,True,True,4,Android,0,1,0.72
DEV_SIMFRAUD393950,SIM_SWAP393950,CUST002355,2026-03-12,True,True,19,Android,0,1,0.916
DEV_SIMFRAUD393951,SIM_SWAP393951,CUST001362,2026-02-17,True,True,42,Android,0,1,0.85
DEV_SIMFRAUD393952,SIM_SWAP393952,CUST001340,2026-01-14,True,True,76,Android,0,1,0.752
DEV_SIMFRAUD393954,SIM_SWAP393954,CUST003625,2026-02-28,True,True,31,Android,0,1,0.726
DEV_SIMFRAUD393955,SIM_SWAP393955,CUST000602,2026-02-04,True,True,55,Android,0,1,0.768
DEV_SIMFRAUD393956,SIM_SWAP393956,CUST004831,2026-02-24,True,True,35,Android,0,1,0.976
DEV_SIMFRAUD393958,SIM_SWAP393958,CUST001247,2026-02-22,True,True,37,Android,0,1,0.903
DEV_SIMFRAUD393959,SIM_SWAP393959,CUST000426,2026-01-11,True,True,79,iOS,0,1,0.773
DEV_SIMFRAUD393960,SIM_SWAP393960,CUST004460,2026-01-22,True,True,68,Android,0,1,0.968
DEV_SIMFRAUD393961,SIM_SWAP393961,CUST003303,2026-01-19,True,True,71,Android,0,1,0.741
DEV_SIMFRAUD393964,SIM_SWAP393964,CUST001779,2026-01-30,True,True,60,Android,0,1,0.907
DEV_SIMFRAUD393965,SIM_SWAP393965,CUST003335,2026-03-23,True,True,8,Android,0,1,0.827
DEV_SIMFRAUD393966,SIM_SWAP393966,CUST003296,2026-02-16,True,True,43,Android,0,1,0.78
DEV_SIMFRAUD393967,SIM_SWAP393967,CUST004337,2026-03-19,True,True,12,Android,0,1,0.779
DEV_SIMFRAUD393968,SIM_SWAP393968,CUST001040,2026-03-10,True,True,21,Android,0,1,0.85
DEV_SIMFRAUD393969,SIM_SWAP393969,CUST004262,2026-01-24,True,True,66,Android,0,1,0.979
DEV_SIMFRAUD393972,SIM_SWAP393972,CUST004616,2026-03-11,True,True,20,iOS,0,1,0.923
DEV_SIMFRAUD393974,SIM_SWAP393974,CUST002870,2026-01-28,True,True,62,Android,0,1,0.899
DEV_SIMFRAUD393976,SIM_SWAP393976,CUST004777,2026-02-15,True,True,44,iOS,0,1,0.963
DEV_SIMFRAUD393978,SIM_SWAP393978,CUST003442,2026-01-25,True,True,65,Android,0,1,0.871
DEV_SIMFRAUD393979,SIM_SWAP393979,CUST003560,2026-02-16,True,True,43,Android,0,1,0.758
DEV_SIMFRAUD393980,SIM_SWAP393980,CUST003730,2026-01-11,True,True,79,Android,0,1,0.993
DEV_SIMFRAUD393981,SIM_SWAP393981,CUST000776,2026-02-16,True,True,43,Android,0,1,0.86
DEV_SIMFRAUD393982,SIM_SWAP393982,CUST003919,2026-02-19,True,True,40,Android,0,1,0.795
DEV_SIMFRAUD393983,SIM_SWAP393983,CUST002993,2026-01-19,True,True,71,Android,0,1,0.933
DEV_SIMFRAUD393984,SIM_SWAP393984,CUST000648,2026-02-25,True,True,34,Android,0,1,0.839
DEV_SIMFRAUD393986,SIM_SWAP393986,CUST002254,2026-01-16,True,True,74,Android,0,1,0.704
DEV_SIMFRAUD393987,SIM_SWAP393987,CUST002908,2026-03-09,True,True,22,Android,1,1,0.796
DEV_SIMFRAUD393988,SIM_SWAP393988,CUST002338,2026-03-03,True,True,28,Android,0,1,0.837
DEV_SIMFRAUD393989,SIM_SWAP393989,CUST003795,2026-03-05,True,True,26,iOS,0,1,0.812
DEV_SIMFRAUD393990,SIM_SWAP393990,CUST000897,2026-01-19,True,True,71,Android,0,1,0.866
DEV_SIMFRAUD393991,SIM_SWAP393991,CUST003661,2026-03-27,True,True,4,iOS,0,1,0.755
DEV_SIMFRAUD393992,SIM_SWAP393992,CUST001193,2026-01-29,True,True,61,iOS,0,1,0.872
DEV_SIMFRAUD393993,SIM_SWAP393993,CUST001549,2026-03-24,True,True,7,Android,0,1,0.996
DEV_SIMFRAUD393994,SIM_SWAP393994,CUST002021,2026-01-10,True,True,80,Android,0,1,0.926
DEV_SIMFRAUD393995,SIM_SWAP393995,CUST003172,2026-03-23,True,True,8,Android,0,1,0.905
DEV_SIMFRAUD393996,SIM_SWAP393996,CUST000083,2026-03-17,True,True,14,Android,0,1,0.76
DEV_SIMFRAUD393998,SIM_SWAP393998,CUST000293,2026-03-03,True,True,28,Android,0,1,0.875
DEV_SIMFRAUD393999,SIM_SWAP393999,CUST000056,2026-02-04,True,True,55,iOS,0,1,0.946
DEV_SIMFRAUD394000,SIM_SWAP394000,CUST002322,2026-02-17,True,True,42,Android,0,1,0.772
DEV_SIMFRAUD394001,SIM_SWAP394001,CUST004951,2026-02-22,True,True,37,Android,1,1,0.726
DEV_SIMFRAUD394003,SIM_SWAP394003,CUST004856,2026-03-12,True,True,19,Android,0,1,0.899
DEV_SIMFRAUD394004,SIM_SWAP394004,CUST004533,2026-03-26,True,True,5,Android,0,1,0.902
DEV_SIMFRAUD394005,SIM_SWAP394005,CUST001062,2026-03-20,True,True,11,Android,0,1,0.941
DEV_SIMFRAUD394006,SIM_SWAP394006,CUST003120,2026-01-18,True,True,72,iOS,0,1,0.889
DEV_SIMFRAUD394007,SIM_SWAP394007,CUST002167,2026-01-13,True,True,77,Android,0,1,0.954
DEV_SIMFRAUD394009,SIM_SWAP394009,CUST004430,2026-01-16,True,True,74,Android,0,1,0.78
DEV_SIMFRAUD394010,SIM_SWAP394010,CUST001856,2026-03-28,True,True,3,Android,0,1,0.711
DEV_SIMFRAUD394011,SIM_SWAP394011,CUST004037,2026-03-12,True,True,19,Android,0,1,0.92
DEV_SIMFRAUD394013,SIM_SWAP394013,CUST000068,2026-02-28,True,True,31,Android,0,1,0.816
DEV_SIMFRAUD394014,SIM_SWAP394014,CUST004618,2026-02-03,True,True,56,Android,0,1,0.763
DEV_SIMFRAUD394015,SIM_SWAP394015,CUST001074,2026-03-25,True,True,6,Android,0,1,0.715
DEV_SIMFRAUD394017,SIM_SWAP394017,CUST000794,2026-02-15,True,True,44,Android,0,1,0.927
DEV_SIMFRAUD394018,SIM_SWAP394018,CUST002395,2026-03-16,True,True,15,Android,0,1,0.948
DEV_SIMFRAUD394019,SIM_SWAP394019,CUST004644,2026-03-16,True,True,15,Android,1,1,0.817
DEV_SIMFRAUD394020,SIM_SWAP394020,CUST003014,2026-03-01,True,True,30,Android,0,1,0.966
DEV_SIMFRAUD394021,SIM_SWAP394021,CUST004427,2026-01-11,True,True,79,Android,0,1,0.825
DEV_SIMFRAUD394022,SIM_SWAP394022,CUST004503,2026-03-01,True,True,30,Android,0,1,0.985
DEV_SIMFRAUD394023,SIM_SWAP394023,CUST003039,2026-03-06,True,True,25,Android,0,1,0.995
DEV_SIMFRAUD394024,SIM_SWAP394024,CUST004482,2026-01-31,True,True,59,Android,0,1,0.945
DEV_SIMFRAUD394025,SIM_SWAP394025,CUST003766,2026-03-13,True,True,18,Android,0,1,0.777
DEV_SIMFRAUD394026,SIM_SWAP394026,CUST000378,2026-01-09,True,True,81,Android,0,1,0.81
DEV_SIMFRAUD394027,SIM_SWAP394027,CUST000317,2026-03-07,True,True,24,Android,0,1,0.86
DEV_SIMFRAUD394029,SIM_SWAP394029,CUST002109,2026-02-07,True,True,52,Android,0,1,0.799
DEV_SIMFRAUD394030,SIM_SWAP394030,CUST002996,2026-03-19,True,True,12,Android,0,1,0.946
DEV_SIMFRAUD394031,SIM_SWAP394031,CUST002401,2026-03-27,True,True,4,Android,0,1,0.978
DEV_SIMFRAUD394032,SIM_SWAP394032,CUST003398,2026-03-06,True,True,25,Android,0,1,0.996
DEV_SIMFRAUD394033,SIM_SWAP394033,CUST004436,2026-02-23,True,True,36,Android,0,1,0.801
DEV_SIMFRAUD394034,SIM_SWAP394034,CUST000577,2026-02-12,True,True,47,Android,0,1,0.781
DEV_SIMFRAUD394036,SIM_SWAP394036,CUST001095,2026-03-26,True,True,5,iOS,0,1,0.748
DEV_SIMFRAUD394037,SIM_SWAP394037,CUST003102,2026-01-26,True,True,64,Android,0,1,0.714
DEV_SIMFRAUD394038,SIM_SWAP394038,CUST004390,2026-03-29,True,True,2,Android,0,1,0.753
DEV_SIMFRAUD394040,SIM_SWAP394040,CUST002405,2026-02-01,True,True,58,iOS,0,1,0.785
DEV_SIMFRAUD394041,SIM_SWAP394041,CUST002300,2026-03-16,True,True,15,Android,0,1,0.817
DEV_SIMFRAUD394042,SIM_SWAP394042,CUST001504,2026-01-11,True,True,79,Android,0,1,0.733
DEV_SIMFRAUD394044,SIM_SWAP394044,CUST001258,2026-03-28,True,True,3,Android,1,1,0.946
DEV_SIMFRAUD394045,SIM_SWAP394045,CUST000616,2026-03-25,True,True,6,Android,0,1,0.886
DEV_SIMFRAUD394046,SIM_SWAP394046,CUST000447,2026-01-19,True,True,71,Android,0,1,0.869
DEV_SIMFRAUD394047,SIM_SWAP394047,CUST000328,2026-02-10,True,True,49,Android,1,1,0.864
DEV_SIMFRAUD394048,SIM_SWAP394048,CUST002489,2026-01-18,True,True,72,Android,0,1,0.787
DEV_SIMFRAUD394049,SIM_SWAP394049,CUST003133,2026-02-28,True,True,31,Android,0,1,0.981
DEV_SIMFRAUD394051,SIM_SWAP394051,CUST002237,2026-02-07,True,True,52,Android,0,1,0.77
DEV_SIMFRAUD394052,SIM_SWAP394052,CUST003623,2026-01-15,True,True,75,Android,1,1,0.901
DEV_SIMFRAUD394053,SIM_SWAP394053,CUST002672,2026-03-04,True,True,27,Android,0,1,0.776
DEV_SIMFRAUD394054,SIM_SWAP394054,CUST002066,2026-03-16,True,True,15,Android,0,1,0.997
DEV_SIMFRAUD394055,SIM_SWAP394055,CUST001985,2026-02-05,True,True,54,iOS,0,1,0.973
DEV_SIMFRAUD394056,SIM_SWAP394056,CUST000981,2026-01-10,True,True,80,Android,0,1,0.779
DEV_SIMFRAUD394057,SIM_SWAP394057,CUST000599,2026-01-15,True,True,75,Android,0,1,0.996
DEV_SIMFRAUD394058,SIM_SWAP394058,CUST001140,2026-03-16,True,True,15,Android,0,1,0.888
DEV_SIMFRAUD394060,SIM_SWAP394060,CUST001380,2026-01-22,True,True,68,Android,0,1,0.919
DEV_SIMFRAUD394061,SIM_SWAP394061,CUST003917,2026-03-26,True,True,5,Android,0,1,0.785
DEV_SIMFRAUD394062,SIM_SWAP394062,CUST002211,2026-01-06,True,True,84,Android,0,1,0.765
DEV_SIMFRAUD394063,SIM_SWAP394063,CUST004239,2026-02-08,True,True,51,Android,0,1,0.957
DEV_SIMFRAUD394064,SIM_SWAP394064,CUST001904,2026-03-09,True,True,22,iOS,0,1,0.783
DEV_SIMFRAUD394065,SIM_SWAP394065,CUST004724,2026-03-25,True,True,6,Android,0,1,0.975
DEV_SIMFRAUD394068,SIM_SWAP394068,CUST003092,2026-01-17,True,True,73,Android,1,1,0.81
DEV_SIMFRAUD394069,SIM_SWAP394069,CUST002034,2026-03-02,True,True,29,Android,0,1,0.703
DEV_SIMFRAUD394070,SIM_SWAP394070,CUST001434,2026-01-16,True,True,74,Android,2,1,0.878
DEV_SIMFRAUD394071,SIM_SWAP394071,CUST001010,2026-02-21,True,True,38,Android,0,1,0.806
DEV_SIMFRAUD394073,SIM_SWAP394073,CUST004479,2026-01-30,True,True,60,Android,0,1,0.993
DEV_SIMFRAUD394074,SIM_SWAP394074,CUST004087,2026-01-24,True,True,66,Android,0,1,0.816
DEV_SIMFRAUD394075,SIM_SWAP394075,CUST001558,2026-01-10,True,True,80,Android,0,1,0.794
DEV_SIMFRAUD394077,SIM_SWAP394077,CUST002022,2026-03-15,True,True,16,Android,0,1,0.87
DEV_SIMFRAUD394078,SIM_SWAP394078,CUST003403,2026-03-12,True,True,19,Android,1,1,0.919
DEV_SIMFRAUD394079,SIM_SWAP394079,CUST002256,2026-03-15,True,True,16,Android,0,1,0.99
DEV_SIMFRAUD394080,SIM_SWAP394080,CUST000198,2026-03-10,True,True,21,Android,0,1,0.721
DEV_SIMFRAUD394081,SIM_SWAP394081,CUST001208,2026-03-17,True,True,14,Android,0,1,0.826
DEV_SIMFRAUD394082,SIM_SWAP394082,CUST000973,2026-01-12,True,True,78,Android,0,1,0.899
DEV_SIMFRAUD394083,SIM_SWAP394083,CUST002181,2026-01-17,True,True,73,Android,0,1,0.701
DEV_SIMFRAUD394084,SIM_SWAP394084,CUST003659,2026-02-11,True,True,48,Android,1,1,0.847
DEV_SIMFRAUD394087,SIM_SWAP394087,CUST000352,2026-03-21,True,True,10,Android,0,1,0.942
DEV_SIMFRAUD394088,SIM_SWAP394088,CUST002200,2026-02-21,True,True,38,iOS,1,1,0.715
DEV_SIMFRAUD394089,SIM_SWAP394089,CUST003641,2026-03-02,True,True,29,Android,1,1,0.802
DEV_SIMFRAUD394090,SIM_SWAP394090,CUST000990,2026-02-01,True,True,58,Android,0,1,0.82
DEV_SIMFRAUD394094,SIM_SWAP394094,CUST004412,2026-03-14,True,True,17,Android,0,1,0.915
DEV_SIMFRAUD394096,SIM_SWAP394096,CUST000917,2026-02-26,True,True,33,iOS,0,1,0.789
DEV_SIMFRAUD394097,SIM_SWAP394097,CUST004619,2026-02-26,True,True,33,Android,0,1,0.774
